movie_id,title,genres,year,tmdb_id,imdb_id,tmdb_rating,tmdb_votes,imdb_rating,imdb_votes,body,sentiment_score,weighted_rating
434,Cliffhanger (1993),Action|Adventure|Thriller,1993,9350,tt0106582,6.1,600,6.5,127704,year losing friend tragic 4000foot fall former ranger gabe walker partner hal called return peak rescue group stranded climber learn climber actually thieving hijacker looking box full money height adventure mountain rocky mountain airplane hijacking suitcase climbing heist money snow mountain climbing  RennyHarlin SylvesterStallone JohnLithgow MichaelRooker JanineTurner  action adventure thriller,0.7096,-0.3716329397222754
435,Coneheads (1993),Comedy|Sci-Fi,1993,9612,tt0106598,4.8,228,5.4,53847,enormous coneshaped head robotlike walk appetite toilet paper alien beldar prymatt exactly blend population paramus nj reason everyone belief say theyre france odd saturday night live character settle middleclass life featurelength comedy neighbor admires daughter young one parental unit summon extraterrestrial technology alien lifeform space invasion  SteveBarron RobertKnott DanAykroyd JaneCurtin Sinbad  comedy sci-fi,0.6369,-1.9403613225971128
436,Color of Night (1994),Drama|Thriller,1994,2124,tt0109456,5.4,117,5.2,23869,new york psychiatrist bill capa visit los angeles take murdered colleague therapy group find embroiled thick mystery bump rose begin torrid affair heat desire love turn deception nothing seems day turn night suicide california sex secret identity eroticism paranoia nudity group therapy therapist grief obsessive compulsive disorder violence psychiatrist car chase disguise mental illness color blindness voyeurism  RichardRush BruceWillis JaneMarch RubénBlades LesleyAnnWarren  drama thriller,-0.9686,-1.1873166976884382
437,Cops and Robbersons (1994),Comedy,1994,26261,tt0109480,5.0,36,5.2,6797,hardasnails cop jake stone move robbersons watch hitman moved next door hitman one thing survive robberson family winging wall infra red photo album epilogue jumper cable rude waiter sitcom  MichaelRitchie ChevyChase JackPalance DianneWiest RobertDavi  comedy,-0.128,-1.5057960427707577
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,1994,19176,tt0109493,5.1,38,5.9,8303,two championship rodeo partner travel new york find missing friend nacho salazar went missing cowboy  GreggChampion WoodyHarrelson KieferSutherland DylanMcDermott ErnieHudson  action comedy drama,0.6369,-1.4088049628300243
440,Dave (1993),Comedy|Romance,1993,11566,tt0106673,6.3,205,6.9,52968,bill mitchell philandering distant president united state dave kovic sweetnatured caring temp agency operator staggering coincidence look exactly like president mitchell want escape official luncheon secret service hire dave stand unfortunately mitchell suffers severe stroke whilst sex one aide dave find stuck role indefinitely corrupt manipulative chief staff bob alexander plan use dave elevate white house unfortunately count dave enjoying office using luck make country better place falling love beautiful first lady country anybody become president anybody coma white house usa president apoplectic stroke doppelganger  IvanReitman KevinKline SigourneyWeaver FrankLangella KevinDunn  comedy romance,0.9678,-0.12439796606937303
441,Dazed and Confused (1993),Comedy,1993,9571,tt0106677,7.4,588,7.6,178625,adventure group texas teen last day school 1976 centering student randall floyd move easily among stoner jock geek floyd star athlete also like smoking weed present conundrum football coach demand sign drug pledge see bud 1970s texas high school comedy coming age summer teenager period drama great soundtrack  RichardLinklater JasonLondon RoryCochrane WileyWiggins SashaJenson  comedy,0.9186,1.2263575949964545
442,Demolition Man (1993),Action|Adventure|Sci-Fi,1993,9739,tt0106697,6.4,1018,6.7,171452,simon phoenix violent criminal cryogenically frozen 1996 escaped parole hearing 2032 utopia san angeles police incapable dealing violent way turn captor john spartan also cryogenically frozen wrongfully accused killing 30 innocent people apprehending phoenix 21st century dangerous cop 21st century ruthless criminal helicopter martial art crime fighter social control museum future cryogenics utopia dystopia fistfight police psychopath betrayal shootout cyberpunk explosion violence foot chase car chase warden prison escape subterranean censorship culture shock knitting  MarcoBrambilla SylvesterStallone WesleySnipes SandraBullock NigelHawthorne  action adventure sci-fi,-0.99,-0.002617632546108606
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,1993,34444,tt0106834,4.2,29,4.3,7426,sissy hankshaw uma thurman born enormous thumb help hitchhiking u young age becomes model advertising ny agent countess john hurt sends ranch ca shoot commercial set background mating whooping crane befriends bonanza jellybean rain phoenix one cowgirl beauty ranch transvestism lesbian cowgirl hitchhiking lbgt  GusVanSant UmaThurman LorraineBracco PatMorita AngieDickinson  comedy romance,0.7783,-2.286186875976864
445,Fatal Instinct (1993),Comedy,1993,26141,tt0106873,5.4,37,5.7,7491,spoof late 80 early 90 suspense thriller murder mystery including basic instinct sleeping enemy cape fear others copattorney yes seduced woman wife affair mechanic lot sublots visual gag style naked gun sex murder revenge never funny spoof private detective  CarlReiner ArmandAssante SherilynFenn KateNelligan SeanYoung  comedy,-0.9739,-1.082037336723271
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,1993,10997,tt0106332,7.8,98,8.1,27929,abandoned prostitute mother 1920 douzi raised theater troupe meet shitou following year two develop act entitled farewell concubine brings fame fortune shitou marries juxian doutzi becomes jealous beginning acting duo explosive breakup tragic fall take root gay china society woman two men independent film best friend beijing  ChenKaige LeslieCheung GongLi ZhangFengyi JiangWenli  drama romance,0.7906,1.6356494647203292
448,Fearless (1993),Drama,1993,10443,tt0106881,6.8,80,7.1,22489,terrible air disaster survivor max klein emerges changed person unable connect former life wife laura feel godlike invulnerable psychologist bill perlman unable help max max meet another survivor carla rodrigo racked grief guilt since baby died crash max survived people afraid nothing grief disaster guilt mental health  PeterWeir JeffBridges IsabellaRossellini RosiePerez TomHulce  drama,-0.9423,0.45731718703495283
449,Fear of a Black Hat (1994),Comedy,1994,20239,tt0106880,5.8,11,7.2,4210,chronicling controversial career bad boy nwh niggaz hat uproarious mockumentary lampoon hardcore rap hotbutton issue underground laugh riot recount rise fall resurrection clueless bunch wouldbe rapper ice cold tonedef amp tasty taste performing nwh first driveby comedy hiphop musician mockumentary spoof  RustyCundieff LarryB.Scott MarkChristopherLawrence RustyCundieff KasiLemmons  comedy,-0.4215,-0.5068338484447588
450,With Honors (1994),Comedy|Drama,1994,16297,tt0111732,6.1,54,6.7,14270,convinced hell graduate honor thesis paper stuffy harvard student find paper held hostage homeless man might guy school young man life want degree go harvard want education go simon wilder homeless person law school bum harvard law school college student  AlekKeshishian JoePesci BrendanFraser MoiraKelly PatrickDempsey  comedy drama,0.5267,-0.3433438731486311
451,Flesh and Bone (1993),Drama|Mystery|Romance,1993,18551,tt0106926,6.2,22,6.2,5591,thirty year arlis witness father murdering family run kay happens family baby spared kay arlis suspect nothing father return old wound reopened evil patient gambling sex robbery texas nudity roadhouse liquor funeral murder romance confrontation grifter film noir solitary  SteveKloves MegRyan DennisQuaid JamesCaan GwynethPaltrow  drama mystery romance,-0.9217,-0.20898213837579768
452,Widows' Peak (1994),Drama,1994,25440,tt0111712,4.3,3,6.7,1700,scandal mystery reign following arrival edwina small irish town populated entirely widow edwina quickly fall local also falling son community leader  JohnIrvin MiaFarrow JimBroadbent NatashaRichardson AdrianDunbar  drama,-0.5423,-0.923146385751377
453,For Love or Money (1993),Comedy|Romance,1993,9024,tt0106941,5.7,77,6.2,14171,new york concierge doug ireland want go business refurbish hotel roosevelt island ny need investor week left option site run doug agrees help wealthy christian hanover conceal affair salesgirl andy hart wife despite attraction andy doug try stay focused getting christian invest 3 million project thought nothing seductive money wrong hotel lover female concierge deception mistress  BarrySonnenfeld MichaelJ.Fox GabrielleAnwar AnthonyHiggins FyvushFinkel  comedy romance,0.943,-0.8138021483383115
454,"Firm, The (1993)",Drama|Thriller,1993,37233,tt0106918,6.6,513,6.8,131149,mitch mcdeere young man promising future law sit bar exam approached firm made offer refuse seduced money gift showered totally oblivious sinister side company two associate murdered fbi contact asking information suddenly life ruined choice work fbi stay firm either way lose life know mitch figure way follow plan power murder resist fbi law tennessee lawyer law firm bar exam  SydneyPollack TomCruise JeanneTripplehorn GeneHackman HollyHunter  drama thriller,-0.957,0.2425979083701817
455,Free Willy (1993),Adventure|Children|Drama,1993,1634,tt0106965,6.0,429,6.0,74855,maladjusted orphan jesse vandalizes theme park placed foster parent must work park make amends meet willy young orca whale separated family sensing kinship form bond help kindly whale trainer rae lindley develop routine trick however greedy park owner dial soon catch wind duo make plan profit far would go friend social work social worker human animal relationship whale freedom best friend amusement park aftercreditsstinger  SimonWincer JasonJamesRichter LoriPetty AugustSchellenberg MichaelMadsen  adventure children drama,0.9774,-0.4928885732063605
456,Fresh (1994),Crime|Drama|Thriller,1994,13815,tt0109842,7.6,56,7.5,13191,michael 12yearold drug pusher life crowded house cousin aunt father become street bumbut still meet fresh occasion play chess fresh rather quiet crazy world freshs sister junkie sleep dealer fresh sell story progress fresh realizes want sell drug anymore want revenge war drug drug traffic drug dealer drug mule childhood trauma drug scene death child revenge drug witness murder death  BoazYakin SeanNelson GiancarloEsposito SamuelL.Jackson N'BusheWright  crime drama thriller,-0.9612,1.3428440230228216
457,"Fugitive, The (1993)",Thriller,1993,5503,tt0106977,7.2,1240,7.8,286917,wrongfully accused murdering wife richard kimble escape law attempt find killer clear name pursuing team u marshal led deputy samuel gerard determined detective rest richard captured richard lead team series intricate chase discovers secret behind wife death struggle expose killer late murdered wife onearmed man obsessed detective chase begin chicago showdown undercover surgeon death sentence doomed man lethal injection chase remake betrayal run train crash escape fugitive based tv series u marshal doctor explosion home invasion disguise one armed man framed murder flashback corrupt cop manhunt bus accident storm drain  AndrewDavis HarrisonFord TommyLeeJones SelaWard JulianneMoore  thriller,-0.9926,0.9858482420889152
